user_id,query,recommendation_count,rec_1_title,rec_1_id,rec_1_categories,rec_1_description,rec_2_title,rec_2_id,rec_2_categories,rec_2_description,rec_3_title,rec_3_id,rec_3_categories,rec_3_description,rec_4_title,rec_4_id,rec_4_categories,rec_4_description,rec_5_title,rec_5_id,rec_5_categories,rec_5_description,rec_6_title,rec_6_id,rec_6_categories,rec_6_description,rec_7_title,rec_7_id,rec_7_categories,rec_7_description,rec_8_title,rec_8_id,rec_8_categories,rec_8_description,rec_9_title,rec_9_id,rec_9_categories,rec_9_description,rec_10_title,rec_10_id,rec_10_categories,rec_10_description
AFK2PHHHQCTLJ7R636Q4WSS7FPEA,Recommend a song for working out or gym with fast melody,10,Confessions on a Dance Floor,B000B8QEZG,"CDs & Vinyl, Pop, Adult Contemporary","Product Description, On, Confessions of a Dance Floor, , Madonna, the most popular and significant f",Get Born,B0000AQVCL,"CDs & Vinyl, Indie & Alternative, Hardcore & Punk, Garage Punk","Product Description, Your rock & roll ship has come in. Or, more rightly, your Jet has landed. This ",Dark Side Of The Moon,B000002U82,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, DARK SIDE OF THE MOON was a benchmark record. It turned the musical world on it",The Best Of One Way,B000002P0M,"CDs & Vinyl, R&B, Funk","From 1976 to 1987, first as Al Hudson & the Soul Partners, then One Way (with Alicia Myers going sol",No Strings Attached,B00004NRPZ,"CDs & Vinyl, Pop, Adult Contemporary","Product description, No Description Available., Genre:, Popular Music, Media Format:, Compact Disk, ",Very Best Of,B002CGS00C,"CDs & Vinyl, Pop","2009 two CD compilation. Steely Dan have sold more than 30 million albums worldwide, and helped defi",Oscd Ad Adele 21,B004EBT5CU,"CDs & Vinyl, Pop, Singer-Songwriters","21, is the eagerly awaited sophomore album from British singer-songwriter Adele. It’s the follow up ",Piece Of Mind,B000063DFQ,"CDs & Vinyl, Indie & Alternative, New Wave & Post-Punk, New Wave",nan,Love. Angel. Music. Baby.,B00064AEJW,"CDs & Vinyl, Pop, Adult Alternative","Product Description, In her own unique way, Gwen Stefani has managed to shift our culture since comi",In The Zone,B0000DD7LB,"CDs & Vinyl, Today's Deals in Music, Dance & DJ, Dance General, CDs $7 - $10","Product Description, Jive Recording artist Britney Spears is set to release her 4th album, In The Zo"
AGRVRSNGLIQ73EPJAEKQB7SXZS5Q,Recommend a song for working out or gym with fast melody,10,Hybrid Theory,B00004Z459,"CDs & Vinyl, Indie & Alternative, Alternative Rock, American Alternative",When the first track from a band's debut album gets added to major rock stations four weeks before i,Ultimate Manilow,B00005USBH,"CDs & Vinyl, Pop, Oldies, Traditional Pop","Ulimate Manilow, the greatest hits collection from the #1 Adult Contemporary artists of all time. Tr",Cheek to Cheek,B00MU79IL8,"CDs & Vinyl, Universal Music Group",Deluxe edition includes three bonus tracks. The legendary Tony Bennett and superstar Lady Gaga met i,Encore       Explicit Lyrics,B00065XJ52,"CDs & Vinyl, Rap & Hip-Hop, Gangsta & Hardcore","ENCORE is the new album from Eminem that includes the hot smash singles ""Just Lose It.""",Earth Wind & Fire Greatest Hits,B00000FC5H,"CDs & Vinyl, R&B, Funk","Product Description, For the first time ever-all of their biggest hits on a single CD! Seven of thes",Kind Of Blue,B000002ADT,"CDs & Vinyl, Today's Deals in Music, Jazz, Jazz General, CDs $7 - $10","Product Description, Well, if you're going to revamp your jazz catalog, you might as well start with",19,B0018QOIXU,"CDs & Vinyl, Pop, Adult Alternative",19 is the Grammy Award-winning debut album from British singer/songwriter Adele. Citing influences a,Dark Side Of The Moon,B000002U82,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, DARK SIDE OF THE MOON was a benchmark record. It turned the musical world on it",Sgt. Pepper's Lonely Hearts Club Band Super Deluxe,B06WGVMLJY,"CDs & Vinyl, Pop","Includes a 28-page booklet with rare photos, notes on the recording sessions and lyrics. The Beatles",Bleed Like Me       Explicit Lyrics,B0007Y8A06,"CDs & Vinyl, Pop, Dance Pop","Product description, New. Factory sealed. Does have tiny drill hole thru UPC. Fast shipping from a 5"
AGQ7WAN5LV56TC5N4ZDOT634HFHA,Recommend a song for working out or gym with fast melody,10,Meteora,B00008H2LB,"CDs & Vinyl, Indie & Alternative, Alternative Rock, American Alternative","Product Description, Meteora, the follow-up album of the new material to Linkin Park's phenomenal ei",O Holy Night,B00472O3C8,"CDs & Vinyl, Comedy & Spoken Word, Interviews","Jackie Evancho is a 10-year-old soprano prodigy whose performances on ""America's Got Talent"" won the",Get Rich Or Die Tryin'       Explicit Lyrics,B000084T18,"CDs & Vinyl, Rap & Hip-Hop, East Coast",50 cents debut promises to set the pace for hip-ho p in coming years. The product of his un-relentin,In The Zone,B0000DD7LB,"CDs & Vinyl, Today's Deals in Music, Dance & DJ, Dance General, CDs $7 - $10","Product Description, Jive Recording artist Britney Spears is set to release her 4th album, In The Zo",Earth Wind & Fire Greatest Hits,B00000FC5H,"CDs & Vinyl, R&B, Funk","Product Description, For the first time ever-all of their biggest hits on a single CD! Seven of thes",Musicology,B0001XTRCI,"CDs & Vinyl, R&B, Funk","Product description, Carnivore ~ Musicology, Amazon.com, After a decade and a half of only making re",Encore       Explicit Lyrics,B00065XJ52,"CDs & Vinyl, Rap & Hip-Hop, Gangsta & Hardcore","ENCORE is the new album from Eminem that includes the hot smash singles ""Just Lose It.""",Dark Side Of The Moon,B000002U82,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, DARK SIDE OF THE MOON was a benchmark record. It turned the musical world on it",El Loco,B000002KMP,"CDs & Vinyl, Classic Rock, Album-Oriented Rock (AOR)",nan,Hotel California,B000002GVO,"CDs & Vinyl, Classic Rock, Album-Oriented Rock (AOR)","Product Description, Given the extraordinary amount of airplay, HOTEL CALIFORNIA, garnered in the mi"
AEQ4QIQ6XP5C3KOBRXRH7KV2KQPQ,Recommend a song for working out or gym with fast melody,10,Meteora,B00008H2LB,"CDs & Vinyl, Indie & Alternative, Alternative Rock, American Alternative","Product Description, Meteora, the follow-up album of the new material to Linkin Park's phenomenal ei",Sounds of Summer: Very Best of The Beach Boys,B000093BDX,"CDs & Vinyl, Pop, Oldies, Baroque Pop","Product Description, This the ultimate Beach Boys album. Thirty hits fa vorite songs, the most Beach",Confessions on a Dance Floor,B000B8QEZG,"CDs & Vinyl, Pop, Adult Contemporary","Product Description, On, Confessions of a Dance Floor, , Madonna, the most popular and significant f",FIREPOWER,B078SKX6ZV,"CDs & Vinyl, Pop","2018 release, the 18th album from the legendary British heavy metal band. Firepower is something the",No Strings Attached,B00004NRPZ,"CDs & Vinyl, Pop, Adult Contemporary","Product description, No Description Available., Genre:, Popular Music, Media Format:, Compact Disk, ",Rush Remastered,B000001ES9,"CDs & Vinyl, Today's Deals in Music, Classic Rock, Album-Oriented Rock (AOR), CDs $7 - $10",Features 20-bit digital remastering from the original master tapes and enhanced packaging faithful t,A Bigger Bang       Explicit Lyrics,B000A7Q27I,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product Description, A Bigger Bang is an ambitious, wide-ranging collection of hard-hitting, high-po",The Slim Shady       explicit_lyrics,B00000I5JQ,"CDs & Vinyl, Rap & Hip-Hop, Gangsta & Hardcore","Product Description, NEED REF, Amazon.com, On, The Slim Shady LP, , Eminem wants it all. He's confli",This Is Me...Then,B00006RIO8,"CDs & Vinyl, Today's Deals in Music, Pop, Pop General, CDs $7 - $10","Product description, Between her first and second albums, Jennifer Lopez moved from sharp hip-hop to",Enema Of The State       Explicit Lyrics,B00000IPAX,"CDs & Vinyl, Indie & Alternative, Hardcore & Punk, Punk",nan
AG33UREHPV7ACDJ5TTBPBMDT2FIQ,Recommend a song for working out or gym with fast melody,10,Meteora,B00008H2LB,"CDs & Vinyl, Indie & Alternative, Alternative Rock, American Alternative","Product Description, Meteora, the follow-up album of the new material to Linkin Park's phenomenal ei",This Is Me...Then,B00006RIO8,"CDs & Vinyl, Today's Deals in Music, Pop, Pop General, CDs $7 - $10","Product description, Between her first and second albums, Jennifer Lopez moved from sharp hip-hop to",Very Best Of,B002CGS00C,"CDs & Vinyl, Pop","2009 two CD compilation. Steely Dan have sold more than 30 million albums worldwide, and helped defi",FIREPOWER,B078SKX6ZV,"CDs & Vinyl, Pop","2018 release, the 18th album from the legendary British heavy metal band. Firepower is something the",Encore       Explicit Lyrics,B00065XJ52,"CDs & Vinyl, Rap & Hip-Hop, Gangsta & Hardcore","ENCORE is the new album from Eminem that includes the hot smash singles ""Just Lose It.""",Dark Side Of The Moon,B000002U82,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, DARK SIDE OF THE MOON was a benchmark record. It turned the musical world on it",A Bigger Bang       Explicit Lyrics,B000A7Q27I,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product Description, A Bigger Bang is an ambitious, wide-ranging collection of hard-hitting, high-po",Get Lifted,B0002X314C,"CDs & Vinyl, R&B, Contemporary R&B",nan,How I Do,B00005LB1H,"CDs & Vinyl, R&B, Soul","Product description, Res ~ How I Do, Amazon.com, A musical sorority sister of, Alicia Keys, and, Ang",In The Zone,B0000DD7LB,"CDs & Vinyl, Today's Deals in Music, Dance & DJ, Dance General, CDs $7 - $10","Product Description, Jive Recording artist Britney Spears is set to release her 4th album, In The Zo"
AHBODEGRMSBEEEDPOOT6MRHJWD6A,Recommend a song for working out or gym with fast melody,10,Hybrid Theory,B00004Z459,"CDs & Vinyl, Indie & Alternative, Alternative Rock, American Alternative",When the first track from a band's debut album gets added to major rock stations four weeks before i,Ultimate Manilow,B00005USBH,"CDs & Vinyl, Pop, Oldies, Traditional Pop","Ulimate Manilow, the greatest hits collection from the #1 Adult Contemporary artists of all time. Tr",Ashanti       Explicit Lyrics,B000063UMO,"CDs & Vinyl, R&B, Contemporary R&B","Product Description, She Has Worked with Some of the Biggest Names in Pop: Ja Rule, Big Pun, J-lo, F",Greatest Hits 1974-78,B000002U98,"CDs & Vinyl, Classic Rock, Album-Oriented Rock (AOR)","Product Description, The Joker; Fly Like an Eagle; Jet Airliner; Jungle Love; Take the Money and Run",The Most Relaxing Classical Music in the Universe,B00008RH16,"CDs & Vinyl, Classical, Forms & Genres, Sonatas, Sonatinas",Prepare to drift away on the soothing sound of the eternal classics collected on this 2-CD set.,Sgt. Pepper's Lonely Hearts Club Band,B000002UAU,"CDs & Vinyl, Classic Rock, British Invasion","Product description, Beatles - Sgt Peppers Lonely Hearts Club Band - CD, Amazon.com, Before, Sgt. Pe",Rush Remastered,B000001ES9,"CDs & Vinyl, Today's Deals in Music, Classic Rock, Album-Oriented Rock (AOR), CDs $7 - $10",Features 20-bit digital remastering from the original master tapes and enhanced packaging faithful t,The Best of Anita Baker,B000066RM4,"CDs & Vinyl, R&B, Contemporary R&B",The Best of Anita Baker serves up 18 sensuously soulful songs released on the Beverly Glen and Ele k,Viva la Vida or Death and All His Friends,B000RPTQ1C,"CDs & Vinyl, Indie & Alternative, Alternative Rock, British Alternative","Product Description, Coldplay Photos, Amazon.com, To say there has been a lot of anticipation for Co",Jar Of Flies,B0000029F8,"CDs & Vinyl, Metal, Alternative Metal","Product description, No Description AvailableNo Track Information Available, Media Type:, CD, Artist"
AHKZK4HPKEHB7I5YCA25PRWRHUBQ,Recommend a song for working out or gym with fast melody,10,Sounds of Summer: Very Best of The Beach Boys,B000093BDX,"CDs & Vinyl, Pop, Oldies, Baroque Pop","Product Description, This the ultimate Beach Boys album. Thirty hits fa vorite songs, the most Beach",In The Zone,B0000DD7LB,"CDs & Vinyl, Today's Deals in Music, Dance & DJ, Dance General, CDs $7 - $10","Product Description, Jive Recording artist Britney Spears is set to release her 4th album, In The Zo",A Bigger Bang       Explicit Lyrics,B000A7Q27I,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product Description, A Bigger Bang is an ambitious, wide-ranging collection of hard-hitting, high-po",Abba Gold: Greatest Hits,B000001DZO,"CDs & Vinyl, Pop, Euro Pop, Swedish Pop","Product description, Gold (Greatest Hits) CD Polydor, 517 007-2, 1992, 19 Track, Amazon.com, Anyone ",Viva la Vida or Death and All His Friends,B000RPTQ1C,"CDs & Vinyl, Indie & Alternative, Alternative Rock, British Alternative","Product Description, Coldplay Photos, Amazon.com, To say there has been a lot of anticipation for Co",Wingspan: Hits and History,B00005BA03,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product description, CD's have a total of 40 songs. Manufactured by Capitol Records., Amazon.com, Wh",Two Against Nature,B00004GOXS,"CDs & Vinyl, Classic Rock, Album-Oriented Rock (AOR)","Product Description, The release of Two Against Nature is a major musical event. The two are Donald ",Come Away with Me,B00005YW4H,"CDs & Vinyl, Pop, Singer-Songwriters",nan,10.000 Days,B000EULJLU,"CDs & Vinyl, Rock, Progressive, Progressive Metal","Product Description, After five long years, the new studio album from Tool, 10,000 DAYS, is ready to",All That You Can't Leave Behind,B00004Z0LW,"CDs & Vinyl, Classic Rock, Album-Oriented Rock (AOR)","""Beautiful Day"" won the 2001 Grammy Awards for Record Of The Year, for Song Of The Year and for Best"
AEEULWFCYQQZ2W6NKNVIG4XW2LNA,Recommend a song for working out or gym with fast melody,10,Confessions on a Dance Floor,B000B8QEZG,"CDs & Vinyl, Pop, Adult Contemporary","Product Description, On, Confessions of a Dance Floor, , Madonna, the most popular and significant f",Hybrid Theory,B00004Z459,"CDs & Vinyl, Indie & Alternative, Alternative Rock, American Alternative",When the first track from a band's debut album gets added to major rock stations four weeks before i,Ultimate Manilow,B00005USBH,"CDs & Vinyl, Pop, Oldies, Traditional Pop","Ulimate Manilow, the greatest hits collection from the #1 Adult Contemporary artists of all time. Tr","So Far, So Good...So What!       Explicit Lyrics",B0002EXH4A,"CDs & Vinyl, Rock, Progressive, Progressive Metal","This re-issue features four previously unreleased tracks ""Into the Lungs of Hell (Paul Lani Mix),"" """,Dark Side Of The Moon,B000002U82,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, DARK SIDE OF THE MOON was a benchmark record. It turned the musical world on it",Forty Licks,B00006IR69,"CDs & Vinyl, Classic Rock, Album-Oriented Rock (AOR)","Product description, 2CD set. Digitally remastered! Career-spanning, 40-track compile of classics., ",Wingspan: Hits and History,B00005BA03,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product description, CD's have a total of 40 songs. Manufactured by Capitol Records., Amazon.com, Wh",Viva la Vida or Death and All His Friends,B000RPTQ1C,"CDs & Vinyl, Indie & Alternative, Alternative Rock, British Alternative","Product Description, Coldplay Photos, Amazon.com, To say there has been a lot of anticipation for Co",Cheek to Cheek,B00MU79IL8,"CDs & Vinyl, Universal Music Group",Deluxe edition includes three bonus tracks. The legendary Tony Bennett and superstar Lady Gaga met i,Get Born,B0000AQVCL,"CDs & Vinyl, Indie & Alternative, Hardcore & Punk, Garage Punk","Product Description, Your rock & roll ship has come in. Or, more rightly, your Jet has landed. This "
AGSMSU2VT6AHH3WFZCNVGLVABEWA,Recommend a song for working out or gym with fast melody,10,Hybrid Theory,B00004Z459,"CDs & Vinyl, Indie & Alternative, Alternative Rock, American Alternative",When the first track from a band's debut album gets added to major rock stations four weeks before i,Sounds of Summer: Very Best of The Beach Boys,B000093BDX,"CDs & Vinyl, Pop, Oldies, Baroque Pop","Product Description, This the ultimate Beach Boys album. Thirty hits fa vorite songs, the most Beach",Ultimate Manilow,B00005USBH,"CDs & Vinyl, Pop, Oldies, Traditional Pop","Ulimate Manilow, the greatest hits collection from the #1 Adult Contemporary artists of all time. Tr",Cheek to Cheek,B00MU79IL8,"CDs & Vinyl, Universal Music Group",Deluxe edition includes three bonus tracks. The legendary Tony Bennett and superstar Lady Gaga met i,In The Lonely Hour,B00H3GZMIE,"CDs & Vinyl, Pop, Singer-Songwriters","Product Description, Between smashing it on guest vocal performances, Sam was crafting his own uniqu",Dark Side Of The Moon,B000002U82,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, DARK SIDE OF THE MOON was a benchmark record. It turned the musical world on it",In The Zone,B0000DD7LB,"CDs & Vinyl, Today's Deals in Music, Dance & DJ, Dance General, CDs $7 - $10","Product Description, Jive Recording artist Britney Spears is set to release her 4th album, In The Zo",Wingspan: Hits and History,B00005BA03,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product description, CD's have a total of 40 songs. Manufactured by Capitol Records., Amazon.com, Wh",A Bigger Bang       Explicit Lyrics,B000A7Q27I,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product Description, A Bigger Bang is an ambitious, wide-ranging collection of hard-hitting, high-po",Come Away with Me,B00005YW4H,"CDs & Vinyl, Pop, Singer-Songwriters",nan
AF2ZPNDKPOR77XU4EQIIWWYP3EDQ,Recommend a song for working out or gym with fast melody,10,In The Zone,B0000DD7LB,"CDs & Vinyl, Today's Deals in Music, Dance & DJ, Dance General, CDs $7 - $10","Product Description, Jive Recording artist Britney Spears is set to release her 4th album, In The Zo",A Bigger Bang       Explicit Lyrics,B000A7Q27I,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product Description, A Bigger Bang is an ambitious, wide-ranging collection of hard-hitting, high-po",Get Rich Or Die Tryin'       Explicit Lyrics,B000084T18,"CDs & Vinyl, Rap & Hip-Hop, East Coast",50 cents debut promises to set the pace for hip-ho p in coming years. The product of his un-relentin,Dance With My Father,B000099J41,"CDs & Vinyl, Today's Deals in Music, R&B, Quiet Storm, CDs $7 - $10",Rome ~ Dance With My Father,In The Lonely Hour,B00H3GZMIE,"CDs & Vinyl, Pop, Singer-Songwriters","Product Description, Between smashing it on guest vocal performances, Sam was crafting his own uniqu",Encore       Explicit Lyrics,B00065XJ52,"CDs & Vinyl, Rap & Hip-Hop, Gangsta & Hardcore","ENCORE is the new album from Eminem that includes the hot smash singles ""Just Lose It.""","Old Boots, New Dirt",B00MDHM6VO,"CDs & Vinyl, AutoRip","2014 album from the two time ACM 'Male Vocalist of the Year', Country music sensation, Jason Aldean.",Jar Of Flies,B0000029F8,"CDs & Vinyl, Metal, Alternative Metal","Product description, No Description AvailableNo Track Information Available, Media Type:, CD, Artist",Around the Sun,B0002W4UVG,"CDs & Vinyl, Indie & Alternative, Indie & Lo-Fi, Jangle Pop","Product Description, The thirteenth studio album from R.E.M., released in 2004, Around the Sun is no",X&Y,B0006L16N8,"CDs & Vinyl, Indie & Alternative, Alternative Rock, British Alternative, Britpop","Product Description, Coldplay's massively anticipated new album, X&Y, is the follow-up to 2002's 16-"
AFXT3QEYAQFCMCWIJFMC4ITQKZRQ,Recommend a song for working out or gym with fast melody,10,Meteora,B00008H2LB,"CDs & Vinyl, Indie & Alternative, Alternative Rock, American Alternative","Product Description, Meteora, the follow-up album of the new material to Linkin Park's phenomenal ei",Sounds of Summer: Very Best of The Beach Boys,B000093BDX,"CDs & Vinyl, Pop, Oldies, Baroque Pop","Product Description, This the ultimate Beach Boys album. Thirty hits fa vorite songs, the most Beach",The Best of Anita Baker,B000066RM4,"CDs & Vinyl, R&B, Contemporary R&B",The Best of Anita Baker serves up 18 sensuously soulful songs released on the Beverly Glen and Ele k,Get Rich Or Die Tryin'       Explicit Lyrics,B000084T18,"CDs & Vinyl, Rap & Hip-Hop, East Coast",50 cents debut promises to set the pace for hip-ho p in coming years. The product of his un-relentin,This Is Me...Then,B00006RIO8,"CDs & Vinyl, Today's Deals in Music, Pop, Pop General, CDs $7 - $10","Product description, Between her first and second albums, Jennifer Lopez moved from sharp hip-hop to",Encore       Explicit Lyrics,B00065XJ52,"CDs & Vinyl, Rap & Hip-Hop, Gangsta & Hardcore","ENCORE is the new album from Eminem that includes the hot smash singles ""Just Lose It.""",Dark Side Of The Moon,B000002U82,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, DARK SIDE OF THE MOON was a benchmark record. It turned the musical world on it",A Bigger Bang       Explicit Lyrics,B000A7Q27I,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product Description, A Bigger Bang is an ambitious, wide-ranging collection of hard-hitting, high-po",Oscd Ad Adele 21,B004EBT5CU,"CDs & Vinyl, Pop, Singer-Songwriters","21, is the eagerly awaited sophomore album from British singer-songwriter Adele. It’s the follow up ",Hotel California,B000002GVO,"CDs & Vinyl, Classic Rock, Album-Oriented Rock (AOR)","Product Description, Given the extraordinary amount of airplay, HOTEL CALIFORNIA, garnered in the mi"
AF3XJSR2YN47IRE5F5QEIXECDXGA,Recommend a song for working out or gym with fast melody,10,Sounds of Summer: Very Best of The Beach Boys,B000093BDX,"CDs & Vinyl, Pop, Oldies, Baroque Pop","Product Description, This the ultimate Beach Boys album. Thirty hits fa vorite songs, the most Beach",FIREPOWER,B078SKX6ZV,"CDs & Vinyl, Pop","2018 release, the 18th album from the legendary British heavy metal band. Firepower is something the",Cheek to Cheek,B00MU79IL8,"CDs & Vinyl, Universal Music Group",Deluxe edition includes three bonus tracks. The legendary Tony Bennett and superstar Lady Gaga met i,In The Lonely Hour,B00H3GZMIE,"CDs & Vinyl, Pop, Singer-Songwriters","Product Description, Between smashing it on guest vocal performances, Sam was crafting his own uniqu",In The Zone,B0000DD7LB,"CDs & Vinyl, Today's Deals in Music, Dance & DJ, Dance General, CDs $7 - $10","Product Description, Jive Recording artist Britney Spears is set to release her 4th album, In The Zo",Dance With My Father,B000099J41,"CDs & Vinyl, Today's Deals in Music, R&B, Quiet Storm, CDs $7 - $10",Rome ~ Dance With My Father,Wingspan: Hits and History,B00005BA03,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product description, CD's have a total of 40 songs. Manufactured by Capitol Records., Amazon.com, Wh",A Bigger Bang       Explicit Lyrics,B000A7Q27I,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product Description, A Bigger Bang is an ambitious, wide-ranging collection of hard-hitting, high-po",Enema Of The State       Explicit Lyrics,B00000IPAX,"CDs & Vinyl, Indie & Alternative, Hardcore & Punk, Punk",nan,Echoes: The Best of Pink Floyd,B00005QDW5,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, Pink Floyd Echoes (1 & 2) We receive various CDs from the radio cores that we r"
AENSAOMBLPCBTVCRT7RTCRMIEGWQ,Recommend a song for working out or gym with fast melody,10,Sounds of Summer: Very Best of The Beach Boys,B000093BDX,"CDs & Vinyl, Pop, Oldies, Baroque Pop","Product Description, This the ultimate Beach Boys album. Thirty hits fa vorite songs, the most Beach",Get Rich Or Die Tryin'       Explicit Lyrics,B000084T18,"CDs & Vinyl, Rap & Hip-Hop, East Coast",50 cents debut promises to set the pace for hip-ho p in coming years. The product of his un-relentin,This Is Me...Then,B00006RIO8,"CDs & Vinyl, Today's Deals in Music, Pop, Pop General, CDs $7 - $10","Product description, Between her first and second albums, Jennifer Lopez moved from sharp hip-hop to",10.000 Days,B000EULJLU,"CDs & Vinyl, Rock, Progressive, Progressive Metal","Product Description, After five long years, the new studio album from Tool, 10,000 DAYS, is ready to",Dance With My Father,B000099J41,"CDs & Vinyl, Today's Deals in Music, R&B, Quiet Storm, CDs $7 - $10",Rome ~ Dance With My Father,A Bigger Bang       Explicit Lyrics,B000A7Q27I,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product Description, A Bigger Bang is an ambitious, wide-ranging collection of hard-hitting, high-po",We Are Not Alone       Explicit Lyrics,B0002A2VS2,"CDs & Vinyl, Indie & Alternative, Alternative Rock, American Alternative","This is the new album from Breaking Benjamin that features their first single ""So Cold.""",Be,B0009IFEJ0,"CDs & Vinyl, Rap & Hip-Hop, Experimental Rap","Product description, Common ~ Be, Amazon.com, Though heralded as an instant hip-hop classic by some,",In The Lonely Hour,B00H3GZMIE,"CDs & Vinyl, Pop, Singer-Songwriters","Product Description, Between smashing it on guest vocal performances, Sam was crafting his own uniqu","Old Boots, New Dirt",B00MDHM6VO,"CDs & Vinyl, AutoRip","2014 album from the two time ACM 'Male Vocalist of the Year', Country music sensation, Jason Aldean."
